id,pred
comment_187,0.966925446102
comment_188,0.56775835641
comment_189,0.0174698651048
comment_190,0.348053006318
comment_191,0.756761535152
comment_192,0.994535986881
comment_193,0.0912902954911
comment_194,0.940677351386
comment_195,0.294959843679
comment_196,0.0586417252804
comment_197,0.0122341382353
comment_198,0.661267710626
comment_199,0.942672995702
comment_200,0.354199395862
comment_201,0.5
comment_202,0.98586485779
comment_203,0.8592119746
comment_204,0.68482552541
comment_205,0.962844710524
comment_206,0.996194162943
comment_207,0.136937833697
comment_208,0.75451405908
comment_209,0.0468544224515
comment_210,0.682970220352
comment_211,0.145514010839
comment_212,0.999992818093
comment_213,0.975565750036
comment_214,0.276173348637
comment_215,0.971687916354
comment_216,0.528742646015
comment_217,0.0610866844936
comment_218,0.00791509084075
comment_219,0.205269685451
comment_220,0.99999667925
comment_221,0.933369885344
comment_222,0.914352269601
comment_223,0.542518515244
comment_224,0.347202922464
comment_225,0.949304821534
comment_226,0.198963931865
comment_227,0.0567017830885
comment_228,0.160066282218
comment_229,0.984166867866
comment_230,0.0939348857563
comment_231,0.560194366243
comment_232,0.0794652210125
comment_233,0.968767551769
comment_234,0.112362792639
comment_235,0.916593246238
comment_236,0.660627643935
comment_237,0.597938190539
comment_238,0.764162060743
comment_239,0.203036300123
comment_240,0.0843871842008
comment_241,0.920734841247
comment_242,0.0336152480773
comment_243,0.475578006011
comment_244,0.520238155006
comment_245,0.605579472834
comment_246,0.745859329232
comment_247,0.0101221175088
comment_248,0.414014750056
comment_249,0.0976673442305
comment_250,0.958465837828
comment_251,0.0127194539258
comment_252,0.171104384208
comment_253,0.57430364456
comment_254,0.797555501352
comment_255,0.231367392225
comment_256,0.127250888846
comment_257,0.140538083111
comment_258,0.996182286891
comment_259,0.899645636201
comment_260,0.0640251073025
comment_261,0.996121758735
comment_262,0.220258259173
comment_263,0.288797773525
comment_264,0.16446595531
comment_265,0.0144044898939
comment_266,0.845383116265
comment_267,0.964106568362
comment_268,0.0401411881088
comment_269,0.999985671165
comment_270,0.641105217417
comment_271,0.983962340044
comment_272,0.972157186631
comment_273,0.980696540544
comment_274,0.33377506396
comment_275,0.999987734315
comment_276,0.950501571737
comment_277,0.994241579718
comment_278,0.936240696187
comment_279,0.801265021532
comment_280,0.23220336143
comment_281,0.289546438575
comment_282,0.270602370825
comment_283,0.0464019724721
comment_284,0.0316676042647
comment_285,0.00672177342722
comment_286,0.0692106168286
comment_287,0.286273673958
comment_288,0.342788577021
comment_289,0.983313322103
comment_290,0.0243950846091
comment_291,0.867967710444
comment_292,0.207107105573
comment_293,0.999994553839
comment_294,0.968440864145
comment_295,0.122240487202
comment_296,0.999982751372
comment_297,0.946701445725
comment_298,0.985081046856
comment_299,0.136431509837
comment_300,0.148845967344
comment_301,0.587691490465
comment_302,0.356766059536
comment_303,0.923522997164
comment_304,0.737279128454
comment_305,0.483597000075
comment_306,0.953369283764
comment_307,0.152055249292
comment_308,0.29436001184
comment_309,0.745967660474
comment_310,0.958466692154
comment_311,0.0566413167933
comment_312,0.852428390253
comment_313,0.601741200537
comment_314,0.193687868925
comment_315,0.00943439928482
comment_316,0.0795211950218
comment_317,0.932859255012
comment_318,0.00602225014565
comment_319,0.94968767834
comment_320,0.00871106011159
comment_321,0.458169857762
comment_322,0.94330945578
comment_323,0.690624594476
comment_324,0.018231010795
comment_325,0.695334688677
comment_326,0.987371584556
comment_327,0.914945854318
comment_328,0.75855370484
comment_329,0.979892071933
comment_330,0.734265295578
comment_331,0.938210517333
comment_332,0.622260899123
comment_333,0.938363644368
comment_334,0.972822389237
comment_335,0.95844724319
comment_336,0.0604532099105
comment_337,0.886097097665
comment_338,0.0610043692527
comment_339,0.989398809498
comment_340,0.390689883145
comment_341,0.742139092853
comment_342,0.0882259233508
comment_343,0.34538098941
comment_344,0.676413712472
comment_345,0.176699453969
comment_346,0.902093517395
comment_347,0.0598925378701
comment_348,0.0599393149455
comment_349,0.989928879349
comment_350,0.900302280517
comment_351,0.966770390149
comment_352,0.979494216325
comment_353,0.99660077227
comment_354,0.0597365044505
comment_355,0.882591481517
comment_356,0.818796744324
comment_357,0.0102490203143
comment_358,0.961392878476
comment_359,0.126088449558
comment_360,0.958422594916
comment_361,0.989182833271
comment_362,0.984423133045
comment_363,0.0127873671445
comment_364,0.913650039519
comment_365,0.795561508176
comment_366,0.0996800745985
comment_367,0.0202553832967
comment_368,0.904208446066
comment_369,0.036279309152
comment_370,0.208260038155
comment_371,0.966217507484
comment_372,0.419240633215
comment_373,0.198052682851
comment_374,0.265478841341
comment_375,0.162479287561
comment_376,0.991387513325
comment_377,0.821583496831
comment_378,0.0892603388179
comment_379,0.708694622997
comment_380,0.0386158551869
comment_381,0.904208446066
comment_382,0.981494459414
comment_383,0.0797609990795
comment_384,0.149703049532
comment_385,0.0659606103764
comment_386,0.973119165986
comment_387,0.186594501797
comment_388,0.565299905571
comment_389,0.0144044898939
comment_390,0.924113066789
comment_391,0.0452565592991
comment_392,0.351795379892
comment_393,0.94968767834
comment_394,0.0567244142807
comment_395,0.374254602731
comment_396,0.34960717159
comment_397,0.999990114185
comment_398,0.168285195643
comment_399,0.146904595708
comment_400,0.986900087083
comment_401,0.91032226188
comment_402,0.849632027844
comment_403,0.995590748139
comment_404,0.113590931437
comment_405,0.0502872534313
comment_406,0.934077479253
comment_407,0.00142786243944
comment_408,0.99521941374
comment_409,0.0424251653106
comment_410,0.986979934373
comment_411,0.616873023663
comment_412,0.0127420681956
comment_413,0.403892009257
comment_414,0.959389148423
comment_415,0.019323344834
comment_416,0.0862932763448
comment_417,0.98049025369
comment_418,0.0567470731669
comment_419,0.989383452221
comment_420,0.830298575516
comment_421,0.820567562314
comment_422,0.917258462457
comment_423,0.629419661998
comment_424,0.0567183259717
comment_425,0.964566672746
comment_426,0.954345966462
comment_427,0.0101221175088
comment_428,0.514846220737
comment_429,0.971633371203
comment_430,0.707798088004
comment_431,0.550022546925
comment_432,0.784082871566
comment_433,0.164478570777
comment_434,0.86113348557
comment_435,0.97898064819
comment_436,0.979399187278
comment_437,0.0566673500613
comment_438,0.163072572942
comment_439,0.800329372543
comment_440,0.0982065377014
comment_441,0.894002944388
comment_442,0.0855285176772
comment_443,0.0630588233486
comment_444,0.00999772824379
comment_445,0.178399798942
comment_446,0.995092422772
comment_447,0.988579089583
comment_448,0.992151803797
comment_449,0.723635927343
comment_450,0.0603882230137
comment_451,0.958465134622
comment_452,0.999991932541
comment_453,0.96615096632
comment_454,0.519808583574
comment_455,0.358214992952
comment_456,0.999992425741
comment_457,0.30055583398
comment_458,0.0171733909626
comment_459,0.177840373774
comment_460,0.965425970633
comment_461,0.0697875451408
comment_462,0.958467035394
comment_463,0.176534880059
comment_464,0.623240380002
comment_465,0.940677351386
comment_466,0.870790272274
comment_467,0.99601647525
comment_468,0.610356938549
comment_469,0.991880823119
comment_470,0.994543473368
comment_471,0.99389905096
comment_472,0.950581164662
comment_473,0.730130763296
comment_474,0.352890319983
comment_475,0.976148619227
comment_476,0.141575199676
comment_477,0.469005909279
comment_478,0.999982891871
comment_479,0.960159107268
comment_480,0.403108666277
comment_481,0.981046859844
comment_482,0.834000399458
comment_483,0.00402628825347
comment_484,0.988827559329
comment_485,0.736334148393
comment_486,0.0409176744539
comment_487,0.0370887469588
comment_488,0.903264421683
comment_489,0.212823206231
comment_490,0.98049025369
comment_491,0.970203945534
comment_492,0.98473154355
comment_493,0.126365116109
comment_494,0.142796388056
comment_495,0.984652552611
comment_496,0.131868363062
comment_497,0.0567248786353
comment_498,0.166421148206
comment_499,0.155620128659
comment_500,0.698297650239
comment_501,0.743088329186
comment_502,0.514141730371
comment_503,0.417333147441
comment_504,0.974560292722
comment_505,0.556908786047
comment_506,0.0567325861183
comment_507,0.902093517395
comment_508,0.0867538578939
comment_509,0.284349650684
comment_510,0.0418453538487
comment_511,0.751330065017
comment_512,0.801544165828
comment_513,0.0559367514356
comment_514,0.0185564492328
comment_515,0.989880484626
comment_516,0.0160995536968
comment_517,0.145027498304
comment_518,0.963033785565
comment_519,0.647019198869
comment_520,0.249208828803
comment_521,0.062825481119
comment_522,0.196503536466
comment_523,0.451602465275
comment_524,0.5685313847
comment_525,0.489227287647
comment_526,0.5685313847
comment_527,0.29378451617
comment_528,0.0133271780532
comment_529,0.992304385432
comment_530,0.843106416789
comment_531,0.618757860709
comment_532,0.154373488671
comment_533,0.999999727682
comment_534,0.995965901451
comment_535,0.281764259291
comment_536,0.933975441813
comment_537,0.0621938064379
comment_538,0.887734006137
comment_539,0.293345028089
comment_540,0.191147652223
comment_541,0.933680574525
comment_542,0.961658363817
comment_543,0.85254176018
comment_544,0.0046146881209
comment_545,0.919815284382
comment_546,0.534370413304
comment_547,0.141796931215
comment_548,0.120453427588
comment_549,0.0427340292238
comment_550,0.075761917608
comment_551,0.0480625897577
comment_552,0.0102490203143
comment_553,0.960753057131
comment_554,0.0899528442575
comment_555,0.93609523642
comment_556,0.151924059122
comment_557,0.284184567214
comment_558,0.492232565151
comment_559,0.988852457371
comment_560,0.967435779065
comment_561,0.979738035829
comment_562,0.914879414456
comment_563,0.89918221026
comment_564,0.731100680512
comment_565,0.875055834396
comment_566,0.828444814141
comment_567,0.185486810076
comment_568,0.571479700564
comment_569,0.0153821822048
comment_570,0.00791194880895
comment_571,0.00719206195388
comment_572,0.956010400332
comment_573,0.855634069159
comment_574,0.971992478117
comment_575,0.999987986638
comment_576,0.00836004121749
comment_577,0.988831432126
comment_578,0.40098646791
comment_579,0.364908908659
comment_580,0.953730973674
comment_581,0.993695672643
comment_582,0.80640102536
comment_583,0.636435243547
comment_584,0.674806717269
comment_585,0.554855035655
comment_586,0.674906203942
comment_587,0.53407166533
comment_588,0.871213684396
comment_589,0.936673315065
comment_590,0.015612796506
comment_591,0.347245605776
comment_592,0.970587818621
comment_593,0.58171203842
comment_594,0.0764393080486
comment_595,0.990026789481
comment_596,0.612793637569
comment_597,0.15044217559
comment_598,0.966979458648
comment_599,0.467234498124
comment_600,0.265503947989
comment_601,0.155422231005
comment_602,0.383854983185
comment_603,0.607398483077
comment_604,0.933579756505
comment_605,0.817871941015
comment_606,0.991772274973
comment_607,0.614165297338
comment_608,0.602964316017
comment_609,0.995012767128
comment_610,0.671531116621
comment_611,0.974651813414
comment_612,0.0908456843751
comment_613,0.180269538182
comment_614,0.0813393495232
comment_615,0.0756571295523
comment_616,0.19042243751
comment_617,0.773720724975
comment_618,0.0687305868271
comment_619,0.944828235092
comment_620,0.283332728756
comment_621,0.61047568048
comment_622,0.0226593054995
comment_623,0.16446595531
comment_624,0.878003193713
comment_625,0.0567692497286
comment_626,0.864697278012
comment_627,0.0472555056733
comment_628,0.999999308773
comment_629,0.990606086367
comment_630,0.64691832993
comment_631,0.114547357047
comment_632,0.977654113637
comment_633,0.999998144446
comment_634,0.965328897167
comment_635,0.986785370338
comment_636,0.220695651557
comment_637,0.0410659359284
comment_638,0.958124452212
comment_639,0.255393760346
comment_640,0.512760971606
comment_641,0.168285195643
comment_642,0.5
comment_643,0.995635795312
comment_644,0.0605666480546
comment_645,0.0605329996079
comment_646,0.518477487209
comment_647,0.963143013448
comment_648,0.207139401114
comment_649,0.0220158010858
comment_650,0.0612734286623
comment_651,0.961756998679
comment_652,0.356766059536
comment_653,0.877270798136
comment_654,0.210102196419
comment_655,0.583762193313
comment_656,0.994004117689
comment_657,0.0140958929918
comment_658,0.999988245996
comment_659,0.061396027609
comment_660,0.0112921393438
comment_661,0.797555501352
comment_662,0.872934859573
comment_663,0.110548457609
comment_664,0.45723120334
comment_665,0.5
comment_666,0.991111643317
comment_667,0.156811111351
comment_668,0.573813060098
comment_669,0.387541010715
comment_670,0.28708656199
comment_671,0.943801749255
comment_672,0.995857345393
comment_673,0.355992183893
comment_674,0.161137429286
comment_675,0.0647369475176
comment_676,0.833460596821
comment_677,0.0395325811433
comment_678,0.954034937865
comment_679,0.135256050462
comment_680,0.198052682851
comment_681,0.0589683613694
comment_682,0.426768490578
comment_683,0.444188166366
comment_684,0.900302280517
comment_685,0.490565766953
comment_686,0.00272550561819
comment_687,0.766460092833
comment_688,0.0246065425693
comment_689,0.00507439038249
comment_690,0.94310483698
comment_691,0.976712239559
comment_692,0.716194389921
comment_693,0.999992419588
comment_694,0.236131672613
comment_695,0.446332534883
comment_696,0.0287886302122
comment_697,0.212333921959
comment_698,0.0220158010858
comment_699,0.997335211398
comment_700,0.358808937835
comment_701,0.799406823507
comment_702,0.987131987118
comment_703,0.997010792185
comment_704,0.97051996773
comment_705,0.999994944786
comment_706,0.958526804178
comment_707,0.915437775308
comment_708,0.570476872607
comment_709,0.57312398824
comment_710,0.351473775577
comment_711,0.943688780927
comment_712,0.026278837386
comment_713,0.159591696325
comment_714,0.316510452431
comment_715,0.9891315737
comment_716,0.334882544684
comment_717,0.999983454355
comment_718,0.992035229559
comment_719,0.408531130933
comment_720,0.417679832109
comment_721,0.001741731452
comment_722,0.99999171084
comment_723,0.133997492677
comment_724,0.745756692665
comment_725,0.0991971040084
comment_726,0.909161657129
comment_727,0.0601671825356
comment_728,0.0513735609675
comment_729,0.530183270034
comment_730,0.990686799985
comment_731,0.00681904677394
comment_732,0.0848601446812
comment_733,0.321760557153
comment_734,0.965447297101
comment_735,0.960747333143
comment_736,0.955384489773
comment_737,0.248064916146
comment_738,0.968213347066
comment_739,0.839702955797
comment_740,0.919947143193
comment_741,0.981001325042
comment_742,0.291707482279
comment_743,0.607441005574
comment_744,0.698888835243
comment_745,0.994535986881
comment_746,0.986340544336
comment_747,0.00910200242093
comment_748,0.0595869463028
comment_749,0.0343005794038
comment_750,0.0838240767465
comment_751,0.0566865924799
comment_752,0.993870950499
comment_753,0.0357615326381
comment_754,0.0566950755678
comment_755,0.99999557397
comment_756,0.859910710581
comment_757,0.531614038142
comment_758,0.999998926282
comment_759,0.258116819309
comment_760,0.768596265502
comment_761,0.963023891427
comment_762,0.993029010893
comment_763,0.0190161821025
comment_764,0.449292568317
comment_765,0.976148619227
comment_766,0.989278174249
comment_767,0.0185788855316
comment_768,0.997419459841
comment_769,0.999990589502
comment_770,0.588500418729
comment_771,0.119041855164
comment_772,0.0183712720191
comment_773,0.0784217527999
comment_774,0.125093738018
comment_775,0.358089539589
comment_776,0.0180919025867
comment_777,0.826889628861
comment_778,0.91739513363
comment_779,0.160752157142
comment_780,0.767558531886
comment_781,0.999999958826
comment_782,0.376079893247
comment_783,0.719040957583
comment_784,0.0647590511068
comment_785,0.122490364716
comment_786,0.0153562507653
comment_787,0.592126787907
comment_788,0.975108271876
comment_789,0.786462470898
comment_790,0.999990768661
comment_791,0.395813834852
comment_792,0.936050609411
comment_793,0.999981635024
comment_794,0.527997144536
comment_795,0.930965975262
comment_796,0.00144475194247
comment_797,0.0764512995542
comment_798,0.0822750775301
comment_799,0.0316195229598
comment_800,0.999996853359
comment_801,0.548206595182
comment_802,0.731849046718
comment_803,0.0777660616186
comment_804,0.05666779028
comment_805,0.811818575687
comment_806,0.988843661781
comment_807,0.191724995189
comment_808,0.989151624582
comment_809,0.862048965129
comment_810,0.020584063675
comment_811,0.947119112937
comment_812,0.17068294618
comment_813,0.157265098772
comment_814,0.182014699253
comment_815,0.921266524342
comment_816,0.867967710444
comment_817,0.123656560125
comment_818,0.689861887454
comment_819,0.898268172862
comment_820,0.67135929889
comment_821,0.999999224442
comment_822,0.413709539357
comment_823,0.9051952777
comment_824,0.0594559326915
comment_825,0.99114970679
comment_826,0.0969680486421
comment_827,0.30461686679
comment_828,0.106393647457
comment_829,0.0309120592135
comment_830,0.58028738448
comment_831,0.992221771914
comment_832,0.0546905658819
comment_833,0.0459072459975
comment_834,0.988861828644
comment_835,0.0600760325037
comment_836,0.648060238625
comment_837,0.975672833963
comment_838,0.4689153723
comment_839,0.733451906072
comment_840,0.211799030509
comment_841,0.982160207703
comment_842,0.540877066436
comment_843,0.984445255167
comment_844,0.0991971040084
comment_845,0.648243616787
comment_846,0.101187707978
comment_847,0.975959784773
comment_848,0.180911862513
comment_849,0.0279358933333
comment_850,0.942374273174
comment_851,0.0566258394122
comment_852,0.55578531648
comment_853,0.0464494300303
comment_854,0.0553094518121
comment_855,0.467064886215
comment_856,0.388893045872
comment_857,0.210114479416
comment_858,0.300010400415
comment_859,0.97564423732
comment_860,0.999984793864
comment_861,0.466613956688
comment_862,0.29861695769
comment_863,0.715253706455
comment_864,0.98026506472
comment_865,0.993046394732
comment_866,0.051752613849
comment_867,0.206201157232
comment_868,0.018922198881
comment_869,0.258940247324
comment_870,0.956245232412
comment_871,0.992017819267
comment_872,0.476091920656
comment_873,0.575247315774
comment_874,0.991412406727
comment_875,0.993515640786
comment_876,0.996280163377
comment_877,0.5
comment_878,0.343024934178
comment_879,0.0331404747986
comment_880,0.900417335404
comment_881,0.0489933643162
comment_882,0.545862558777
comment_883,0.28838798637
comment_884,0.184698840753
comment_885,0.212430512923
comment_886,0.993837398244
comment_887,0.921850076451
comment_888,0.984531862163
comment_889,0.034897200908
comment_890,0.131101559197
comment_891,0.99397685898
comment_892,0.823777694357
comment_893,0.0298086350765
comment_894,0.873509764842
comment_895,0.00451470750178
comment_896,0.965083455118
comment_897,0.98100996872
comment_898,0.980480751221
comment_899,0.0415576909951
comment_900,0.086801964256
comment_901,0.33324678985
comment_902,0.993705905124
comment_903,0.981623303545
comment_904,0.975040165218
comment_905,0.474615330911
comment_906,0.477497908345
comment_907,0.0143914427017
comment_908,0.783510482832
comment_909,0.050676592649
comment_910,0.170204219732
comment_911,0.932285994705
comment_912,0.991133662226
comment_913,0.853739276824
comment_914,0.0567315369417
comment_915,0.406649114287
comment_916,0.791625861908
comment_917,0.0989733432837
comment_918,0.999997803675
comment_919,0.999981368922
comment_920,0.904792442812
comment_921,0.978005916225
comment_922,0.982775114728
comment_923,0.967486658744
comment_924,0.0640791040673
comment_925,0.864074109219
comment_926,0.00919012846852
comment_927,0.862295403391
comment_928,0.00618813296005
comment_929,0.992862340884
comment_930,0.0362201142871
comment_931,0.0566995082902
comment_932,0.527524690425
comment_933,0.85975007222
comment_934,0.731612783935
comment_935,0.10086111595
comment_936,0.967106154779
comment_937,0.65094846345
comment_938,0.202950055473
comment_939,0.451404656214
comment_940,0.0976068932953
comment_941,0.932635338542
comment_942,0.999998872731
comment_943,0.574247729787
comment_944,0.0133459174675
comment_945,0.0781630103984
comment_946,0.906467162462
comment_947,0.801689485182
comment_948,0.999990323136
comment_949,0.0925314326576
comment_950,0.0222186576474
comment_951,0.0566350852023
comment_952,0.111544426601
comment_953,0.945080037436
comment_954,0.218503261235
comment_955,0.322201510798
comment_956,0.986156933186
comment_957,0.733922853715
comment_958,0.574513200587
comment_959,0.978472140201
comment_960,0.84156603201
comment_961,0.994917285116
comment_962,0.589069925716
comment_963,0.825136312079
comment_964,0.0337440904537
comment_965,0.0955924211614
comment_966,0.983196324199
comment_967,0.909537715421
comment_968,0.717264763909
comment_969,0.800121454317
comment_970,0.0032208939421
comment_971,0.851365200263
comment_972,0.0228705050488
comment_973,0.40981162478
comment_974,0.101187707978
comment_975,0.890057715119
comment_976,0.911793007361
comment_977,0.0855072384231
comment_978,0.999995596802
comment_979,0.961034666379
comment_980,0.992885047134
comment_981,0.109192864449
comment_982,0.995965901451
comment_983,0.205894807615
comment_984,0.905895852376
comment_985,0.231219714453
comment_986,0.596202862914
comment_987,0.0518930718396
comment_988,0.419848531617
comment_989,0.201020761213
comment_990,0.151422445672
comment_991,0.98841584849
comment_992,0.135435732386
comment_993,0.201274707831
comment_994,0.987107825125
comment_995,0.42928098794
comment_996,0.0912608423513
comment_997,0.890504194859
comment_998,0.952607673259
comment_999,0.0207081994794
comment_1000,0.983940871473
comment_1001,0.681750998209
comment_1002,0.994000475391
comment_1003,0.228044010925
comment_1004,0.0665277784355
comment_1005,0.427019141038
comment_1006,0.958519894242
comment_1007,0.9964025525
comment_1008,0.740812463923
comment_1009,0.149807995649
comment_1010,0.975539434743
comment_1011,0.0462905248767
comment_1012,0.890677048605
comment_1013,0.031169744816
comment_1014,0.618867767212
comment_1015,0.0335462806201
comment_1016,0.958449572179
comment_1017,0.0125816499182
comment_1018,0.410516193664
comment_1019,0.151619621634
comment_1020,0.885454203367
comment_1021,0.385567901986
comment_1022,0.94950966412
comment_1023,0.243112779166
comment_1024,0.880557478981
comment_1025,0.870659076431
comment_1026,0.962078638787
comment_1027,0.607515490697
comment_1028,0.0527370748887
comment_1029,0.193649184677
comment_1030,0.559746295583
comment_1031,0.834034705224
comment_1032,0.958466236853
comment_1033,0.0129122591065
comment_1034,0.824765327745
comment_1035,0.798967326481
comment_1036,0.991412406727
comment_1037,0.676413712472
comment_1038,0.134917385057
comment_1039,0.926692381634
comment_1040,0.994727269433
comment_1041,0.886958673902
comment_1042,0.999996334456
comment_1043,0.951528278239
comment_1044,0.0566860693964
comment_1045,0.410562186639
comment_1046,0.943688780927
comment_1047,0.0848443697921
comment_1048,0.964116902072
comment_1049,0.133313458122
comment_1050,0.969127429166
comment_1051,0.565788632247
comment_1052,0.222017037062
comment_1053,0.0100676337182
comment_1054,0.112460043803
comment_1055,0.818002163763
comment_1056,0.54320111901
comment_1057,0.0507228028394
comment_1058,0.988300903009
comment_1059,0.165064984102
comment_1060,0.0432465366714
comment_1061,0.876700029715
comment_1062,0.995672423041
comment_1063,0.975221774835
comment_1064,0.959140465055
comment_1065,0.0660000310727
comment_1066,0.995954014807
comment_1067,0.982897219375
comment_1068,0.996464202414
comment_1069,0.0859004083133
comment_1070,0.834450782634
comment_1071,0.43240241308
comment_1072,0.999999343776
comment_1073,0.0983101718504
comment_1074,0.114145882642
comment_1075,0.999998722693
comment_1076,0.957797284871
comment_1077,0.129509908439
comment_1078,0.0836049677773
comment_1079,0.166231321296
comment_1080,0.958469478788
comment_1081,0.0107844927492
comment_1082,0.999998724407
comment_1083,0.0145912027732
comment_1084,0.220545826375
comment_1085,0.259176589285
comment_1086,0.93188351698
comment_1087,0.570923055908
comment_1088,0.926249911062
comment_1089,0.192932732865
comment_1090,0.999987132512
comment_1091,0.897702737439
comment_1092,0.713326074354
comment_1093,0.908137924375
comment_1094,0.511395604489
comment_1095,0.0353484911919
comment_1096,0.00312783382623
comment_1097,0.969127429166
comment_1098,0.979892071933
comment_1099,0.186594972983
comment_1100,0.614165297338
comment_1101,0.982783978502
comment_1102,0.700182273105
comment_1103,0.671537908984
comment_1104,0.568009780462
comment_1105,0.0738087299863
comment_1106,0.945686726262
comment_1107,0.0196630229144
comment_1108,0.77010655667
comment_1109,0.0172668292636
comment_1110,0.171343569465
comment_1111,0.8484885142
comment_1112,0.146374275721
comment_1113,0.438579966491
comment_1114,0.999998954186
comment_1115,0.999995677684
comment_1116,0.940748559663
comment_1117,0.997097245543
comment_1118,0.973061619953
comment_1119,0.0964039143882
comment_1120,0.408096549897
comment_1121,0.469791684425
comment_1122,0.122292163869
comment_1123,0.043561859775
comment_1124,0.0387734336006
comment_1125,0.553540362231
comment_1126,0.958128198564
comment_1127,0.466613956688
comment_1128,0.962883951772
comment_1129,0.121482588118
comment_1130,0.999998687327
comment_1131,0.88099329932
comment_1132,0.131997023808
comment_1133,0.120506057784
comment_1134,0.370685059904
